30245866,0.617501,0.910245
30276115,0.618847,0.907140
30306267,0.620088,0.905162
30336517,0.620726,0.906032
30366670,0.620660,0.906559
30396726,0.620623,0.908315
30426878,0.621268,0.909531
30457243,0.621565,0.910078
30487474,0.621716,0.911368
30517531,0.621891,0.914239
30547877,0.621993,0.918099
30578223,0.621535,0.923187
30608278,0.621678,0.927072
30638431,0.621666,0.931603
30668488,0.622677,0.935115
30698834,0.622895,0.938035
30728987,0.623697,0.939933
30759042,0.624465,0.941158
30789214,0.624607,0.942131
30819445,0.625566,0.942813
30849791,0.627679,0.943866
30879847,0.628094,0.944606
30910000,0.627932,0.944990
30940249,0.627905,0.944509
30970287,0.627707,0.944846
31000652,0.627178,0.944940
31030804,0.627130,0.944861
31061053,0.627605,0.944683
31091206,0.627609,0.944660
31121456,0.627408,0.944664
31151802,0.627100,0.944580
31181840,0.627065,0.944767
31212205,0.627094,0.945063
31242550,0.626923,0.945205
31272606,0.626758,0.945540
31302952,0.626652,0.945593
31333009,0.626589,0.945879
31363355,0.626552,0.945712
31393410,0.626346,0.945592
31423564,0.626008,0.945673
31453813,0.626033,0.946489
31483966,0.626067,0.946630
31514216,0.625827,0.946615
31544368,0.625641,0.946449
31574617,0.625393,0.946370
31604963,0.623595,0.942481
31635195,0.598469,0.889696
31665246,0.552901,0.669807
31695568,0.533701,0.453368
31725349,0.528189,0.342109
31755654,0.526691,0.302252
31785549,0.526636,0.290984
31815969,0.527412,0.285637
31846024,0.528063,0.281886
31876177,0.528375,0.278608
31906234,0.528006,0.278640
31936387,0.527958,0.280135
31966442,0.528165,0.281070
31996595,0.528547,0.281523
32026652,0.528919,0.280698
32056708,0.528845,0.279405
32087054,0.528953,0.280047
32117207,0.529239,0.281338
32147553,0.529396,0.280225
32177609,0.528860,0.282623
32207955,-1,-1
32238043,-1,-1
32268067,-1,-1
32298395,-1,-1
32328685,0.500859,0.299979
32359050,0.493197,0.295089
32389355,0.484623,0.281347
32419153,0.476091,0.269642
32448961,0.469215,0.257614
32479266,0.463435,0.248293
32509257,0.459004,0.242444
32539562,0.455923,0.240272
32569651,0.453913,0.237278
32599725,0.468533,0.232235
32630
